time,open,high,low,close,Volume
2017-03-01,6.8677,6.8819,6.8674,6.8793,0
2017-03-02,6.8818,6.8879,6.8779,6.8867,0
2017-03-03,6.8867,6.906,6.8867,6.8953,0
2017-03-06,6.8953,6.8986,6.8845,6.8954,0
2017-03-07,6.8973,6.9045,6.8964,6.8999,0
2017-03-08,6.9024,6.912,6.8993,6.9112,0
2017-03-09,6.9131,6.9198,6.9067,6.9085,0
2017-03-10,6.9088,6.9171,6.9044,6.9049,0
2017-03-13,6.9049,6.915,6.9039,6.9114,0
2017-03-14,6.912,6.9204,6.9095,6.9129,0
2017-03-15,6.9149,6.9157,6.9099,6.9131,0
2017-03-16,6.9131,6.9146,6.8889,6.8949,0
2017-03-17,6.8955,6.9075,6.8955,6.8999,0
2017-03-20,6.8999,6.9076,6.8999,6.9049,0
2017-03-21,6.906,6.9073,6.8829,6.8829,0
2017-03-22,6.8845,6.8915,6.8784,6.8784,0
2017-03-23,6.8784,6.893,6.8784,6.8842,0
2017-03-24,6.8861,6.8963,6.8802,6.8802,0
2017-03-27,6.8802,6.8836,6.8644,6.8686,0
2017-03-28,6.8686,6.8868,6.8686,6.8778,0
2017-03-29,6.8778,6.8938,6.8778,6.8899,0
2017-03-30,6.8878,6.8949,6.8869,6.8869,0
2017-03-31,6.8869,6.9025,6.8831,6.8831,0
2017-04-03,6.8831,6.887,6.8831,6.8831,0
2017-04-04,6.8831,6.887,6.8831,6.8831,0
2017-04-05,6.8831,6.8962,6.8831,6.8919,0
2017-04-06,6.8919,6.9024,6.8919,6.8954,0
2017-04-07,6.8954,6.9035,6.8897,6.8977,0
2017-04-10,6.8977,6.9107,6.8977,6.9006,0
2017-04-11,6.8987,6.9037,6.8889,6.8892,0
2017-04-12,6.8892,6.8993,6.8886,6.8914,0
2017-04-13,6.8889,6.8889,6.8739,6.8864,0
2017-04-14,6.8864,6.8873,6.8811,6.8834,0
2017-04-17,6.8834,6.8891,6.8769,6.8799,0
2017-04-18,6.8799,6.8909,6.8774,6.8777,0
2017-04-19,6.8777,6.8879,6.8759,6.8859,0
2017-04-20,6.8859,6.8909,6.8806,6.8822,0
2017-04-21,6.8799,6.886,6.8784,6.8844,0
2017-04-24,6.8844,6.8873,6.8809,6.8839,0
2017-04-25,6.8839,6.8867,6.8795,6.8823,0
2017-04-26,6.8823,6.8926,6.8823,6.8917,0
2017-04-27,6.8917,6.8987,6.8909,6.8957,0
2017-04-28,6.8957,6.898,6.8877,6.8899,0
2017-05-01,6.8899,6.896,6.8899,6.8899,0
2017-05-02,6.8899,6.8973,6.8899,6.8948,0
2017-05-03,6.8948,6.8988,6.8895,6.8967,0
2017-05-04,6.8967,6.8984,6.8907,6.8961,0
2017-05-05,6.8958,6.9022,6.8937,6.902,0
2017-05-08,6.902,6.9061,6.8995,6.9044,0
2017-05-09,6.906,6.908,6.9047,6.9059,0
2017-05-10,6.9059,6.9072,6.8947,6.901,0
2017-05-11,6.901,6.9066,6.901,6.9022,0
2017-05-12,6.9022,6.9048,6.8971,6.8971,0
2017-05-15,6.8993,6.9001,6.8899,6.8899,0
2017-05-16,6.8899,6.8937,6.8827,6.8842,0
2017-05-17,6.8839,6.8915,6.8751,6.876,0
2017-05-18,6.8701,6.8955,6.8701,6.8879,0
2017-05-19,6.8879,6.8953,6.8829,6.8829,0
2017-05-22,6.8829,6.8924,6.8809,6.8827,0
2017-05-23,6.8827,6.892,6.8807,6.8899,0
2017-05-24,6.8879,6.8942,6.8879,6.8882,0
2017-05-25,6.8882,6.8882,6.8646,6.8688,0
2017-05-26,6.8671,6.8671,6.8468,6.8524,0
2017-05-29,6.8524,6.8555,6.8524,6.8524,0
2017-05-30,6.8524,6.8531,6.8524,6.8531,0
2017-05-31,6.8524,6.8526,6.8107,6.8155,0
2017-06-01,6.8097,6.8097,6.7839,6.8028,0
2017-06-02,6.8028,6.8209,6.8022,6.8084,0
2017-06-05,6.8084,6.8116,6.7972,6.8029,0
2017-06-06,6.8029,6.8029,6.7927,6.7944,0
2017-06-07,6.7944,6.7965,6.7888,6.7944,0
2017-06-08,6.7944,6.8002,6.7932,6.8002,0
2017-06-09,6.7989,6.803,6.7954,6.7969,0
2017-06-12,6.7969,6.7987,6.7949,6.7973,0
2017-06-13,6.7973,6.799,6.7962,6.798,0
2017-06-14,6.798,6.798,6.7867,6.7887,0
2017-06-15,6.7887,6.8077,6.7887,6.806,0
2017-06-16,6.806,6.8154,6.8048,6.8096,0
2017-06-19,6.8096,6.8194,6.8057,6.8179,0
2017-06-20,6.8179,6.8352,6.8179,6.8291,0
2017-06-21,6.8285,6.8342,6.8239,6.8274,0
2017-06-22,6.8274,6.8348,6.8259,6.8348,0
2017-06-23,6.8323,6.8433,6.8323,6.8344,0
2017-06-26,6.8344,6.8438,6.83,6.8381,0
2017-06-27,6.8381,6.844,6.8071,6.8101,0
2017-06-28,6.8099,6.8099,6.7939,6.7983,0
2017-06-29,6.7983,6.7983,6.7728,6.7845,0
2017-06-30,6.7839,6.7839,6.7607,6.7792,0
2017-07-03,6.7792,6.8006,6.7767,6.7983,0
2017-07-04,6.795,6.8007,6.795,6.7984,0
2017-07-05,6.7984,6.8015,6.7925,6.8014,0
2017-07-06,6.7994,6.8048,6.7961,6.8014,0
2017-07-07,6.799,6.8039,6.7957,6.8038,0
2017-07-10,6.8038,6.8059,6.7997,6.8035,0
2017-07-11,6.8025,6.807,6.7991,6.8024,0
2017-07-12,6.8009,6.8009,6.7864,6.7864,0
2017-07-13,6.7864,6.7864,6.7762,6.7834,0
2017-07-14,6.7824,6.7841,6.7684,6.774,0
2017-07-17,6.774,6.7757,6.7653,6.7689,0
2017-07-18,6.7689,6.7689,6.7413,6.745,0
2017-07-19,6.745,6.7582,6.745,6.755,0
2017-07-20,6.751,6.7718,6.751,6.7569,0
2017-07-21,6.7569,6.7698,6.7558,6.7662,0
2017-07-24,6.7662,6.7668,6.7492,6.7511,0
2017-07-25,6.7487,6.7551,6.7419,6.7494,0
2017-07-26,6.7494,6.7586,6.7442,6.7529,0
2017-07-27,6.7529,6.7529,6.7239,6.7409,0
2017-07-28,6.7409,6.7486,6.7361,6.7361,0
2017-07-31,6.7361,6.7373,6.7215,6.7239,0
2017-08-01,6.7239,6.7239,6.7154,6.7181,0
2017-08-02,6.7169,6.7277,6.7169,6.7199,0
2017-08-03,6.7199,6.7311,6.7149,6.7149,0
2017-08-04,6.7149,6.7288,6.7141,6.7271,0
2017-08-07,6.7271,6.7289,6.7169,6.7206,0
2017-08-08,6.7206,6.7206,6.6959,6.7048,0
2017-08-09,6.7048,6.7055,6.6719,6.6719,0
2017-08-10,6.6719,6.6719,6.6459,6.6459,0
2017-08-11,6.6459,6.6765,6.6459,6.6611,0
2017-08-14,6.6611,6.6711,6.6562,6.6694,0
2017-08-15,6.6694,6.6854,6.6689,6.6844,0
2017-08-16,6.6844,6.6964,6.6819,6.6899,0
2017-08-17,6.6899,6.6899,6.6641,6.6754,0
2017-08-18,6.6729,6.6814,6.6674,6.6699,0
2017-08-21,6.6699,6.6735,6.6629,6.6629,0
2017-08-22,6.6629,6.6629,6.6531,6.6599,0
2017-08-23,6.6599,6.6673,6.657,6.657,0
2017-08-24,6.6568,6.664,6.653,6.6619,0
2017-08-25,6.6599,6.6674,6.6439,6.6464,0
2017-08-28,6.6464,6.6497,6.6083,6.6083,0
2017-08-29,6.6083,6.6227,6.5925,6.594,0
2017-08-30,6.5944,6.5971,6.5806,6.5919,0
2017-08-31,6.5917,6.6013,6.5874,6.5888,0
2017-09-01,6.5887,6.5887,6.5486,6.5551,0
2017-09-04,6.5551,6.5566,6.5185,6.5268,0
2017-09-05,6.5268,6.5535,6.516,6.5344,0
2017-09-06,6.5344,6.5465,6.5184,6.522,0
2017-09-07,6.522,6.5285,6.4829,6.4829,0
2017-09-08,6.4829,6.4925,6.4355,6.4772,0
2017-09-11,6.4772,6.5279,6.4772,6.5253,0
2017-09-12,6.5253,6.5477,6.5253,6.5353,0
2017-09-13,6.5333,6.5405,6.5215,6.5405,0
2017-09-14,6.5399,6.556,6.5399,6.5535,0
2017-09-15,6.5519,6.5526,6.5371,6.5499,0
2017-09-18,6.5499,6.5755,6.5466,6.5724,0
2017-09-20,6.5799,6.5799,6.5635,6.57,0
2017-09-21,6.5699,6.6002,6.5699,6.586,0
2017-09-22,6.586,6.5984,6.5729,6.5898,0
2017-09-25,6.5898,6.6211,6.5898,6.6211,0
2017-09-26,6.6188,6.6388,6.6124,6.637,0
2017-09-27,6.637,6.6424,6.6305,6.6424,0
2017-09-28,6.6399,6.673,6.6397,6.659,0
2017-09-29,6.659,6.6819,6.6376,6.6532,0
2017-10-02,6.6533,6.6533,6.6532,6.6532,0
2017-10-03,6.6532,6.6533,6.6532,6.6532,0
2017-10-04,6.6532,6.6533,6.6532,6.6532,0
2017-10-05,6.6532,6.6532,6.6532,6.6532,0
2017-10-06,6.6532,6.6532,6.6532,6.6532,0
2017-10-09,6.6532,6.655,6.621,6.6234,0
2017-10-10,6.6234,6.6234,6.5717,6.5717,0
2017-10-11,6.5711,6.5957,6.57,6.5869,0
2017-10-12,6.587,6.597,6.5822,6.5856,0
2017-10-13,6.5854,6.5872,6.5735,6.5784,0
2017-10-16,6.5784,6.5929,6.5738,6.5898,0
2017-10-17,6.5884,6.6234,6.5884,6.6219,0
2017-10-18,6.6219,6.6274,6.6064,6.6274,0
2017-10-19,6.6249,6.6365,6.611,6.6125,0
2017-10-20,6.6125,6.625,6.6039,6.6184,0
2017-10-23,6.6184,6.6399,6.6184,6.6379,0
2017-10-24,6.6379,6.6387,6.6255,6.6334,0
2017-10-25,6.6334,6.645,6.632,6.6349,0
2017-10-26,6.6349,6.6401,6.6294,6.6391,0
2017-10-27,6.6391,6.6615,6.6391,6.6497,0
2017-10-30,6.6497,6.6513,6.6429,6.6439,0
2017-10-31,6.6439,6.6464,6.6238,6.6327,0
2017-11-01,6.6348,6.6373,6.6009,6.6017,0
2017-11-02,6.6028,6.611,6.5839,6.6067,0
2017-11-03,6.6088,6.6369,6.6049,6.6359,0
2017-11-06,6.6359,6.6405,6.6285,6.631,0
2017-11-07,6.6313,6.64,6.6213,6.638,0
2017-11-08,6.6399,6.6434,6.6234,6.6248,0
2017-11-09,6.6249,6.6415,6.6249,6.6377,0
2017-11-10,6.6377,6.6449,6.6354,6.6398,0
2017-11-13,6.6398,6.651,6.6375,6.6384,0
2017-11-14,6.6404,6.6437,6.6344,6.6349,0
2017-11-15,6.6362,6.6362,6.6132,6.6199,0
2017-11-16,6.6199,6.6371,6.6199,6.6272,0
2017-11-17,6.6272,6.635,6.6229,6.6244,0
2017-11-20,6.6244,6.6371,6.6244,6.6299,0
2017-11-21,6.6325,6.6418,6.6255,6.6265,0
2017-11-22,6.6272,6.6326,6.6085,6.6085,0
2017-11-23,6.6101,6.6101,6.5725,6.5789,0
2017-11-24,6.581,6.606,6.5747,6.5997,0
2017-11-27,6.5997,6.6068,6.5966,6.5966,0
2017-11-28,6.5989,6.6087,6.5914,6.6043,0
2017-11-29,6.6051,6.612,6.5953,6.609,0
2017-11-30,6.609,6.6174,6.6032,6.6089,0
2017-12-01,6.607,6.6156,6.6055,6.6136,0
2017-12-04,6.6136,6.6199,6.6109,6.6184,0
2017-12-05,6.6184,6.6197,6.6114,6.6169,0
2017-12-06,6.619,6.6194,6.6114,6.6135,0
2017-12-07,6.6135,6.6191,6.6134,6.6172,0
2017-12-08,6.6172,6.6205,6.6148,6.6198,0
2017-12-11,6.6198,6.6211,6.6147,6.6174,0
2017-12-12,6.6186,6.6229,6.6155,6.6209,0
2017-12-13,6.6209,6.6226,6.6127,6.6127,0
2017-12-14,6.6194,6.6194,6.6046,6.609,0
2017-12-15,6.6095,6.611,6.6065,6.6087,0
2017-12-18,6.6087,6.6175,6.6087,6.6149,0
2017-12-19,6.6163,6.6172,6.602,6.6034,0
2017-12-20,6.6034,6.605,6.5752,6.577,0
2017-12-21,6.5785,6.587,6.5545,6.5832,0
2017-12-22,6.5832,6.5847,6.568,6.5749,0
2017-12-25,6.5749,6.5749,6.5379,6.5379,0
2017-12-26,6.5374,6.556,6.5339,6.5428,0
2017-12-27,6.5429,6.559,6.5419,6.5559,0
2017-12-28,6.5567,6.5585,6.5301,6.5321,0
2017-12-29,6.5333,6.5333,6.5033,6.5062,0
2018-01-01,6.5062,6.5062,6.5062,6.5062,0
2018-01-02,6.5066,6.5066,6.4905,6.4909,0
2018-01-03,6.4909,6.5105,6.4909,6.5009,0
2018-01-04,6.5009,6.5092,6.4914,6.4914,0
2018-01-05,6.4914,6.4933,6.479,6.487,0
2018-01-08,6.4874,6.4986,6.4749,6.4969,0
2018-01-09,6.4973,6.5295,6.4973,6.5262,0
2018-01-10,6.5272,6.5345,6.5014,6.5054,0
2018-01-11,6.5054,6.5175,6.4923,6.4955,0
2018-01-12,6.5045,6.5045,6.4543,6.46,0
2018-01-15,6.4606,6.4667,6.4177,6.4349,0
2018-01-16,6.437,6.4431,6.423,6.4394,0
2018-01-17,6.4394,6.4415,6.4195,6.4329,0
2018-01-18,6.4329,6.4409,6.4159,6.4174,0
2018-01-19,6.4178,6.4178,6.3885,6.3989,0
2018-01-22,6.3989,6.4138,6.3989,6.4034,0
2018-01-23,6.4034,6.409,6.391,6.3999,0
2018-01-24,6.3999,6.4017,6.3649,6.3649,0
2018-01-25,6.3649,6.3649,6.3145,6.3188,0
2018-01-26,6.3188,6.334,6.3125,6.3198,0
2018-01-29,6.318,6.335,6.318,6.3327,0
2018-01-30,6.338,6.3436,6.3165,6.3198,0
2018-01-31,6.3214,6.3305,6.284,6.284,0
2018-02-01,6.2863,6.307,6.285,6.2968,0
2018-02-02,6.297,6.3011,6.2686,6.298,0
2018-02-05,6.2983,6.3095,6.2826,6.2849,0
2018-02-06,6.2901,6.3007,6.2695,6.2829,0
2018-02-07,6.2829,6.2882,6.2529,6.2648,0
2018-02-08,6.2752,6.34,6.2658,6.3221,0
2018-02-09,6.3273,6.3315,6.2827,6.295,0
2018-02-12,6.2965,6.3303,6.2859,6.3249,0
2018-02-13,6.3249,6.3475,6.3219,6.3379,0
2018-02-14,6.3379,6.353,6.3305,6.3437,0
2018-02-15,6.3437,6.344,6.3433,6.3437,0
2018-02-16,6.3437,6.3438,6.3433,6.3435,0
2018-02-19,6.3437,6.3481,6.3397,6.3437,0
2018-02-20,6.3437,6.3438,6.3433,6.3437,0
2018-02-21,6.344,6.344,6.3397,6.3437,0
2018-02-22,6.3383,6.3625,6.3383,6.347,0
2018-02-23,6.3501,6.3501,6.3319,6.3328,0
2018-02-26,6.3328,6.3372,6.3041,6.3114,0
2018-02-27,6.3114,6.3171,6.2942,6.3168,0
2018-02-28,6.3168,6.3338,6.3168,6.3279,0
2018-03-01,6.3286,6.3584,6.3286,6.3564,0
2018-03-02,6.3564,6.36,6.3389,6.3427,0
2018-03-05,6.3427,6.3491,6.3285,6.349,0
2018-03-06,6.3495,6.3495,6.3092,6.3092,0
2018-03-07,6.3121,6.3302,6.3102,6.3224,0
2018-03-08,6.3229,6.339,6.3229,6.3388,0
2018-03-09,6.3388,6.3515,6.3284,6.3284,0
2018-03-12,6.327,6.3327,6.322,6.326,0
2018-03-13,6.3269,6.3325,6.3179,6.3179,0
2018-03-14,6.3191,6.322,6.3069,6.314,0
2018-03-15,6.3139,6.3224,6.3061,6.3201,0
2018-03-16,6.322,6.3326,6.3211,6.3299,0
2018-03-19,6.3299,6.3365,6.328,6.328,0
2018-03-20,6.327,6.333,6.3243,6.332,0
2018-03-21,6.334,6.334,6.3199,6.3199,0
2018-03-22,6.3207,6.332,6.3124,6.3309,0
2018-03-23,6.3325,6.3331,6.3109,6.3109,0
2018-03-26,6.3109,6.3159,6.2694,6.2705,0
2018-03-27,6.2684,6.2815,6.2419,6.2805,0
2018-03-28,6.278,6.2976,6.2681,6.2954,0
2018-03-29,6.2945,6.304,6.2819,6.2875,0
2018-03-30,6.2875,6.2875,6.2642,6.2728,0
2018-04-02,6.2725,6.2815,6.2682,6.2804,0
2018-04-03,6.2784,6.2898,6.2784,6.2898,0
2018-04-04,6.288,6.3091,6.2852,6.3051,0
2018-04-05,6.3044,6.3051,6.3044,6.3051,0
2018-04-06,6.3044,6.3045,6.3044,6.3044,0
2018-04-09,6.3044,6.3167,6.2949,6.3034,0
2018-04-10,6.3034,6.3067,6.2802,6.2807,0
2018-04-11,6.2797,6.2875,6.2654,6.2654,0
2018-04-12,6.2654,6.2903,6.2654,6.289,0
2018-04-13,6.2875,6.2927,6.2724,6.2724,0
2018-04-16,6.2725,6.2861,6.2725,6.2751,0
2018-04-17,6.2751,6.2848,6.2722,6.2825,0
2018-04-18,6.2803,6.2896,6.2708,6.2743,0
2018-04-19,6.2721,6.2804,6.2616,6.2766,0
2018-04-20,6.2764,6.2965,6.2764,6.2944,0
2018-04-23,6.2945,6.317,6.2892,6.315,0
2018-04-24,6.3157,6.3196,6.3034,6.3034,0
2018-04-25,6.3034,6.3268,6.3013,6.3241,0
2018-04-26,6.3235,6.3343,6.3197,6.3339,0
2018-04-27,6.3339,6.3464,6.3283,6.3324,0
2018-04-30,6.3324,6.3332,6.309,6.3324,0
2018-05-01,6.3324,6.3332,6.3324,6.3325,0
2018-05-02,6.3525,6.3643,6.3525,6.3609,0
2018-05-03,6.3609,6.3694,6.3464,6.3536,0
2018-05-04,6.3519,6.3631,6.342,6.3588,0
2018-05-07,6.3588,6.3665,6.3469,6.3642,0
2018-05-08,6.3639,6.3706,6.3598,6.3706,0
2018-05-09,6.3689,6.3821,6.3577,6.3584,0
2018-05-10,6.3584,6.3689,6.3405,6.3467,0
2018-05-11,6.3439,6.3482,6.3256,6.3313,0
2018-05-14,6.3332,6.3405,6.3314,6.3359,0
2018-05-15,6.3359,6.3786,6.3359,6.3777,0
2018-05-16,6.3759,6.3794,6.3647,6.3705,0
2018-05-17,6.3705,6.3705,6.3556,6.3644,0
2018-05-18,6.3644,6.3785,6.3644,6.3767,0
2018-05-21,6.3775,6.3926,6.3764,6.3834,0
2018-05-22,6.371,6.3777,6.3651,6.366,0
2018-05-23,6.3659,6.3903,6.3659,6.3884,0
2018-05-24,6.387,6.3946,6.3758,6.3758,0
2018-05-25,6.375,6.3914,6.375,6.3902,0
2018-05-28,6.3902,6.3993,6.3884,6.3979,0
2018-05-29,6.3979,6.4215,6.3979,6.4161,0
2018-05-30,6.4161,6.4329,6.4155,6.4189,0
2018-05-31,6.4174,6.4174,6.3997,6.4095,0
2018-06-01,6.4095,6.4193,6.4076,6.4179,0
2018-06-04,6.4179,6.4228,6.4021,6.4049,0
2018-06-05,6.4049,6.4125,6.4002,6.406,0
2018-06-06,6.4041,6.4041,6.3837,6.3859,0
2018-06-07,6.3849,6.3955,6.3849,6.3896,0
2018-06-08,6.3889,6.4112,6.3889,6.403,0
2018-06-11,6.403,6.4082,6.4004,6.4017,0
2018-06-12,6.3999,6.4086,6.3991,6.3991,0
2018-06-13,6.3991,6.41,6.3938,6.3959,0
2018-06-14,6.3928,6.401,6.39,6.3979,0
2018-06-15,6.418,6.438,6.4125,6.438,0
2018-06-18,6.4379,6.4393,6.4378,6.4378,0
2018-06-19,6.4378,6.4829,6.4378,6.4801,0
2018-06-20,6.4801,6.4801,6.4639,6.4712,0
2018-06-21,6.4712,6.506,6.4712,6.4899,0
2018-06-22,6.4899,6.5065,6.4899,6.5026,0
2018-06-25,6.5026,6.5434,6.5008,6.5385,0
2018-06-26,6.534,6.5796,6.534,6.5768,0
2018-06-27,6.5758,6.6145,6.5758,6.6058,0
2018-06-28,6.5991,6.63,6.5991,6.6246,0
2018-06-29,6.6234,6.639,6.6055,6.617,0
2018-07-02,6.617,6.666,6.617,6.6631,0
2018-07-03,6.6631,6.7167,6.6362,6.64,0
2018-07-04,6.6335,6.6359,6.6014,6.6289,0
2018-07-05,6.6289,6.6447,6.6278,6.634,0
2018-07-06,6.634,6.6645,6.634,6.6395,0
2018-07-09,6.6411,6.6411,6.6117,6.6122,0
2018-07-10,6.6002,6.635,6.5989,6.6315,0
2018-07-11,6.6295,6.6801,6.6295,6.6801,0
2018-07-12,6.6763,6.702,6.6632,6.6653,0
2018-07-13,6.6629,6.7037,6.6518,6.6899,0
2018-07-16,6.6899,6.7041,6.6715,6.6865,0
2018-07-17,6.6865,6.704,6.6722,6.7017,0
2018-07-18,6.7017,6.7196,6.6959,6.7164,0
2018-07-19,6.716,6.787,6.716,6.77,0
2018-07-20,6.77,6.8105,6.7658,6.7658,0
2018-07-23,6.7684,6.7961,6.7412,6.7926,0
2018-07-24,6.8142,6.8245,6.792,6.7966,0
2018-07-25,6.7911,6.8048,6.7543,6.7657,0
2018-07-26,6.7657,6.7903,6.7369,6.7903,0
2018-07-27,6.7864,6.8368,6.7864,6.8096,0
2018-07-30,6.8112,6.8388,6.8101,6.8101,0
2018-07-31,6.8101,6.836,6.8037,6.8037,0
2018-08-01,6.8037,6.8296,6.7894,6.8205,0
2018-08-02,6.8153,6.8465,6.8054,6.8379,0
2018-08-03,6.8379,6.8925,6.8308,6.8308,0
2018-08-06,6.8331,6.851,6.7984,6.851,0
2018-08-07,6.8499,6.8619,6.8194,6.8289,0
2018-08-08,6.8279,6.8399,6.7997,6.8343,0
2018-08-09,6.8343,6.8369,6.8128,6.8209,0
2018-08-10,6.8198,6.8595,6.8198,6.8457,0
2018-08-13,6.8457,6.8887,6.8457,6.8887,0
2018-08-14,6.8837,6.8938,6.8774,6.8818,0
2018-08-15,6.8904,6.9347,6.8869,6.9347,0
2018-08-16,6.9329,6.9329,6.8792,6.8828,0
2018-08-17,6.8791,6.8931,6.8661,6.8739,0
2018-08-20,6.875,6.8774,6.8444,6.8545,0
2018-08-21,6.8545,6.8546,6.8319,6.8447,0
2018-08-22,6.8443,6.8471,6.838,6.8417,0
2018-08-23,6.8399,6.8768,6.8399,6.8747,0
2018-08-24,6.8747,6.8906,6.802,6.802,0
2018-08-27,6.8029,6.8253,6.8029,6.8145,0
2018-08-28,6.8144,6.8201,6.7981,6.8018,0
2018-08-29,6.799,6.8275,6.799,6.8212,0
2018-08-30,6.8189,6.842,6.8189,6.842,0
2018-08-31,6.8414,6.847,6.8224,6.8299,0
2018-09-03,6.83,6.8441,6.8155,6.8203,0
2018-09-04,6.8199,6.8442,6.8095,6.8426,0
2018-09-05,6.8426,6.8433,6.8266,6.828,0
2018-09-06,6.8269,6.839,6.8215,6.833,0
2018-09-07,6.8321,6.8479,6.8255,6.8418,0
2018-09-10,6.8418,6.8656,6.8418,6.8555,0
2018-09-11,6.863,6.8764,6.8565,6.8705,0
2018-09-12,6.8703,6.8792,6.8492,6.8492,0
2018-09-13,6.8341,6.85,6.8251,6.8422,0
2018-09-14,6.8406,6.8673,6.8406,6.8672,0
2018-09-17,6.8672,6.875,6.8537,6.8545,0
2018-09-18,6.8539,6.8781,6.8536,6.859,0
2018-09-19,6.8635,6.8658,6.8465,6.8465,0
2018-09-20,6.8465,6.857,6.84,6.8467,0
2018-09-21,6.845,6.8592,6.8334,6.8558,0
2018-09-24,6.8559,6.857,6.8559,6.8559,0
2018-09-25,6.8558,6.8808,6.8558,6.8675,0
2018-09-26,6.8711,6.8785,6.8694,6.8785,0
2018-09-27,6.8762,6.891,6.8687,6.8879,0
2018-09-28,6.8879,6.8895,6.8679,6.8679,0
2018-10-01,6.868,6.8688,6.868,6.8688,0
2018-10-02,6.8679,6.8688,6.8679,6.8688,0
2018-10-03,6.8679,6.8688,6.8679,6.8688,0
2018-10-04,6.8679,6.8688,6.8679,6.8688,0
2018-10-05,6.8679,6.868,6.8679,6.8679,0
2018-10-08,6.8679,6.9319,6.8679,6.9289,0
2018-10-09,6.9288,6.9289,6.9081,6.9217,0
2018-10-10,6.9216,6.9242,6.9159,6.9242,0
2018-10-11,6.9223,6.933,6.8889,6.8898,0
2018-10-12,6.8872,6.9278,6.8872,6.918,0
2018-10-15,6.9181,6.9298,6.913,6.913,0
2018-10-16,6.913,6.9258,6.9062,6.9119,0
2018-10-17,6.9101,6.9285,6.9101,6.9274,0
2018-10-18,6.9262,6.9419,6.9262,6.9366,0
2018-10-19,6.9366,6.9415,6.927,6.929,0
2018-10-22,6.929,6.945,6.929,6.945,0
2018-10-23,6.9445,6.9445,6.9357,6.9372,0
2018-10-24,6.9372,6.944,6.9358,6.942,0
2018-10-25,6.9419,6.9514,6.9419,6.9476,0
2018-10-26,6.9476,6.9641,6.935,6.9424,0
2018-10-29,6.9424,6.9615,6.9396,6.9604,0
2018-10-30,6.9604,6.971,6.9592,6.9662,0
2018-10-31,6.9662,6.9762,6.9627,6.973,0
2018-11-01,6.9756,6.9756,6.9197,6.9204,0
2018-11-02,6.9204,6.9314,6.8685,6.8893,0
2018-11-05,6.8894,6.9299,6.8894,6.9248,0
2018-11-06,6.9248,6.9284,6.9123,6.916,0
2018-11-07,6.9194,6.9408,6.9128,6.9173,0
2018-11-08,6.9199,6.9366,6.9183,6.9317,0
2018-11-09,6.932,6.9553,6.932,6.955,0
2018-11-12,6.9552,6.9686,6.9411,6.9617,0
2018-11-13,6.9635,6.9695,6.9491,6.9545,0
2018-11-14,6.9559,6.9559,6.9467,6.9499,0
2018-11-15,6.9499,6.9504,6.9332,6.9379,0
2018-11-16,6.9392,6.9504,6.9293,6.9366,0
2018-11-19,6.936,6.9449,6.9334,6.9397,0
2018-11-20,6.939,6.9463,6.9371,6.9447,0
2018-11-21,6.9452,6.9496,6.9247,6.9247,0
2018-11-22,6.9269,6.9371,6.9223,6.9302,0
2018-11-23,6.9319,6.9488,6.9319,6.9476,0
2018-11-26,6.9477,6.9484,6.934,6.9396,0
2018-11-27,6.9396,6.9534,6.9396,6.9497,0
2018-11-28,6.9495,6.9568,6.9495,6.9533,0
2018-11-29,6.9538,6.9538,6.9356,6.941,0
2018-11-30,6.9424,6.9558,6.9411,6.9557,0
2018-12-03,6.9557,6.9604,6.8797,6.8797,0
2018-12-04,6.8806,6.8886,6.8317,6.8342,0
2018-12-05,6.8348,6.869,6.8348,6.8545,0
2018-12-06,6.8567,6.8958,6.8555,6.88,0
2018-12-07,6.8826,6.8894,6.8667,6.873,0
2018-12-10,6.8733,6.914,6.8733,6.9075,0
2018-12-11,6.9076,6.9153,6.8927,6.8965,0
2018-12-12,6.8967,6.8975,6.8756,6.8777,0
2018-12-13,6.8799,6.8818,6.8632,6.8797,0
2018-12-14,6.8815,6.9051,6.8807,6.9049,0
2018-12-17,6.905,6.9076,6.8926,6.8961,0
2018-12-18,6.8971,6.9005,6.8879,6.8938,0
2018-12-19,6.895,6.8979,6.8878,6.8917,0
2018-12-20,6.891,6.9133,6.8828,6.8833,0
2018-12-21,6.885,6.9061,6.881,6.904,0
2018-12-24,6.9047,6.9117,6.8945,6.8977,0
2018-12-25,6.8977,6.8977,6.8761,6.8858,0
2018-12-26,6.8858,6.8896,6.876,6.884,0
2018-12-27,6.8844,6.8949,6.863,6.8648,0
2018-12-28,6.874,6.8755,6.8479,6.8754,0
2018-12-31,6.875,6.8784,6.875,6.8754,0
2019-01-01,6.8754,6.8754,6.8754,6.8754,0
2019-01-02,6.876,6.8765,6.8492,6.8596,0
2019-01-03,6.8619,6.8826,6.8606,6.8707,0
2019-01-04,6.872,6.872,6.8619,6.8662,0
2019-01-07,6.8662,6.8691,6.844,6.85,0
2019-01-08,6.85,6.8609,6.8434,6.8518,0
2019-01-09,6.8531,6.8531,6.8116,6.8116,0
2019-01-10,6.8116,6.8224,6.7741,6.7874,0
2019-01-11,6.7884,6.7899,6.7404,6.7595,0
2019-01-14,6.7595,6.7701,6.7346,6.7667,0
2019-01-15,6.768,6.768,6.7386,6.759,0
2019-01-16,6.7595,6.7787,6.7523,6.7531,0
